x	y	z
13.17857143	1.444444444	317.214441
13.27040816	1.444444444	317.0682122
13.3622449	1.444444444	316.9235248
13.45408163	1.444444444	316.781027
13.54591837	1.444444444	316.6393749
13.6377551	1.444444444	316.4992547
13.72959184	1.444444444	316.3609071
13.82142857	1.444444444	316.2239207
13.91326531	1.444444444	316.087953
14.00510204	1.444444444	315.9558752
14.09693878	1.444444444	315.8250475
14.18877551	1.444444444	315.6958998
14.28061224	1.444444444	315.5684137
14.37244898	1.444444444	315.44304
14.46428571	1.444444444	315.3195186
14.55612245	1.444444444	315.1976464
14.64795918	1.444444444	315.0773964
14.73979592	1.444444444	314.9588919
14.83163265	1.444444444	314.8422714
14.92346939	1.444444444	314.7277112
15.01530612	1.444444444	314.6153369
15.10714286	1.444444444	314.5051318
15.19897959	1.444444444	314.3970948
15.29081633	1.444444444	314.2911155
15.38265306	1.444444444	314.1867611
15.4744898	1.444444444	314.0844731
15.56632653	1.444444444	313.9841486
15.65816327	1.444444444	313.8857821
15.75	1.444444444	313.7894704
15.84183673	1.444444444	313.6962594
15.93367347	1.444444444	313.6063188
16.0255102	1.444444444	313.5198338
16.11734694	1.444444444	313.4374827
16.20918367	1.444444444	313.3577885
16.30102041	1.444444444	313.2815967
16.39285714	1.444444444	313.2098684
16.48469388	1.444444444	313.1424931
16.57653061	1.444444444	313.078624
16.66836735	1.444444444	313.0187586
16.76020408	1.444444444	312.962711
16.85204082	1.444444444	312.9105735
16.94387755	1.444444444	312.8630429
17.03571429	1.444444444	312.8197894
17.12755102	1.444444444	312.7801007
17.21938776	1.444444444	312.7447396
17.31122449	1.444444444	312.7129785
17.40306122	1.444444444	312.684824
17.49489796	1.444444444	312.6614747
17.58673469	1.444444444	312.6419246
17.67857143	1.444444444	312.6262631
17.77040816	1.444444444	312.6140895
17.8622449	1.444444444	312.6060646
17.95408163	1.444444444	312.6022283
0.045918367	1.518518519	312.532985
0.137755102	1.518518519	312.5369067
0.229591837	1.518518519	312.5444831
0.321428571	1.518518519	312.5555894
0.413265306	1.518518519	312.5706917
0.505102041	1.518518519	312.5907083
0.596938776	1.518518519	312.6145323
0.68877551	1.518518519	312.6447924
0.780612245	1.518518519	312.6745354
0.87244898	1.518518519	312.7101059
0.964285714	1.518518519	312.7499561
1.056122449	1.518518519	312.7938425
1.147959184	1.518518519	312.8417198
1.239795918	1.518518519	312.8937057
1.331632653	1.518518519	312.9499409
1.423469388	1.518518519	313.0104782
1.515306122	1.518518519	313.0756232
1.607142857	1.518518519	313.143855
1.698979592	1.518518519	313.2169911
1.790816327	1.518518519	313.2940509
1.882653061	1.518518519	313.3748569
1.974489796	1.518518519	313.4593927
2.066326531	1.518518519	313.5480429
2.158163265	1.518518519	313.640062
2.25	1.518518519	313.7344694
2.341836735	1.518518519	313.8317683
2.433673469	1.518518519	313.9314323
2.525510204	1.518518519	314.0326824
2.617346939	1.518518519	314.1368644
2.709183673	1.518518519	314.2427871
2.801020408	1.518518519	314.35061
2.892857143	1.518518519	314.4603702
2.984693878	1.518518519	314.5719237
3.076530612	1.518518519	314.6846212
3.168367347	1.518518519	314.7991926
3.260204082	1.518518519	314.9156378
3.352040816	1.518518519	315.0337635
3.443877551	1.518518519	315.1554041
3.535714286	1.518518519	315.2772934
3.62755102	1.518518519	315.4003878
3.719387755	1.518518519	315.5264648
3.81122449	1.518518519	315.654282
3.903061224	1.518518519	315.7838396
3.994897959	1.518518519	315.9151374
4.086734694	1.518518519	316.0489262
4.178571429	1.518518519	316.1847321
4.270408163	1.518518519	316.3224605
4.362244898	1.518518519	316.4614548
4.454081633	1.518518519	316.6024296
4.545918367	1.518518519	316.7450194
4.637755102	1.518518519	316.8893089
4.729591837	1.518518519	317.034722
4.821428571	1.518518519	317.1817634
4.913265306	1.518518519	317.3300647
5.005102041	1.518518519	317.4806531
5.096938776	1.518518519	317.6330673
5.18877551	1.518518519	317.7867491
5.280612245	1.518518519	317.9414971
5.37244898	1.518518519	318.0974807
5.464285714	1.518518519	318.2546387
5.556122449	1.518518519	318.4128278
5.647959184	1.518518519	318.5719578
5.739795918	1.518518519	318.7316395
5.831632653	1.518518519	318.8928712
5.923469388	1.518518519	319.0549335
6.015306122	1.518518519	319.2175661
6.107142857	1.518518519	319.3803211
6.198979592	1.518518519	319.5420388
6.290816327	1.518518519	319.7048403
6.382653061	1.518518519	319.8673929
6.474489796	1.518518519	320.0286396
6.566326531	1.518518519	320.1890849
6.658163265	1.518518519	320.349449
6.75	1.518518519	320.507869
6.841836735	1.518518519	320.664043
6.933673469	1.518518519	320.8180282
7.025510204	1.518518519	320.9679713
7.117346939	1.518518519	321.1164405
7.209183673	1.518518519	321.2640681
7.301020408	1.518518519	321.4081163
7.392857143	1.518518519	321.5491863
7.484693878	1.518518519	321.6854828
7.576530612	1.518518519	321.8150226
7.668367347	1.518518519	321.9390687
7.760204082	1.518518519	322.0589675
7.852040816	1.518518519	322.1740806
7.943877551	1.518518519	322.2831108
8.035714286	1.518518519	322.3860919
8.12755102	1.518518519	322.4832218
8.219387755	1.518518519	322.5726693
8.31122449	1.518518519	322.6524929
8.403061224	1.518518519	322.72255
8.494897959	1.518518519	322.7829187
8.586734694	1.518518519	322.833639
8.678571429	1.518518519	322.8767605
8.770408163	1.518518519	322.9094842
8.862244898	1.518518519	322.9315877
8.954081633	1.518518519	322.9431975
9.045918367	1.518518519	322.9429906
9.137755102	1.518518519	322.9314188
9.229591837	1.518518519	322.909293
9.321428571	1.518518519	322.8776075
9.413265306	1.518518519	322.8352565
9.505102041	1.518518519	322.7838278
9.596938776	1.518518519	322.7222395
9.68877551	1.518518519	322.6516224
9.780612245	1.518518519	322.5738921
9.87244898	1.518518519	322.4840758
9.964285714	1.518518519	322.3872881
10.05612245	1.518518519	322.2870553
10.14795918	1.518518519	322.1778581
10.23979592	1.518518519	322.0625713
10.33163265	1.518518519	321.9419595
10.42346939	1.518518519	321.8160228
10.51530612	1.518518519	321.6858228
10.60714286	1.518518519	321.5512314
10.69897959	1.518518519	321.4121976
10.79081633	1.518518519	321.2694285
10.88265306	1.518518519	321.1233881
10.9744898	1.518518519	320.9740766
11.06632653	1.518518519	320.8217041
11.15816327	1.518518519	320.6675146
11.25	1.518518519	320.5110133
11.34183673	1.518518519	320.3522088
11.43367347	1.518518519	320.1920467
11.5255102	1.518518519	320.0311045
11.61734694	1.518518519	319.8693822
11.70918367	1.518518519	319.7072297
11.80102041	1.518518519	319.545534
11.89285714	1.518518519	319.3832033
11.98469388	1.518518519	319.2201381
12.07653061	1.518518519	319.0574384
12.16836735	1.518518519	318.8955594
12.26020408	1.518518519	318.7346971
12.35204082	1.518518519	318.5745656
12.44387755	1.518518519	318.4156316
12.53571429	1.518518519	318.2578476
12.62755102	1.518518519	318.1007803
12.71938776	1.518518519	317.9447741
12.81122449	1.518518519	317.790155
12.90306122	1.518518519	317.6369351
12.99489796	1.518518519	317.4853146
13.08673469	1.518518519	317.3356453
13.17857143	1.518518519	317.1862247
13.27040816	1.518518519	317.0389879
13.3622449	1.518518519	316.8932347
13.45408163	1.518518519	316.749079
13.54591837	1.518518519	316.606757
13.6377551	1.518518519	316.4662016
13.72959184	1.518518519	316.3273494
13.82142857	1.518518519	316.1896109
13.91326531	1.518518519	316.0556499
14.00510204	1.518518519	315.9219534
14.09693878	1.518518519	315.7907555
14.18877551	1.518518519	315.661243
14.28061224	1.518518519	315.5328431
14.37244898	1.518518519	315.4067924
14.46428571	1.518518519	315.2826923
14.55612245	1.518518519	315.1603564
14.64795918	1.518518519	315.0398729
14.73979592	1.518518519	314.921093
14.83163265	1.518518519	314.8036666
14.92346939	1.518518519	314.6882072
15.01530612	1.518518519	314.5752494
15.10714286	1.518518519	314.4644607
15.19897959	1.518518519	314.3558684
15.29081633	1.518518519	314.2488758
15.38265306	1.518518519	314.1432594
15.4744898	1.518518519	314.0391668
15.56632653	1.518518519	313.937329
15.65816327	1.518518519	313.8374743
15.75	1.518518519	313.7395838
15.84183673	1.518518519	313.6445308
15.93367347	1.518518519	313.5531403
16.0255102	1.518518519	313.4650084
16.11734694	1.518518519	313.3810763
16.20918367	1.518518519	313.2997737
16.30102041	1.518518519	313.2222841
16.39285714	1.518518519	313.1492051
16.48469388	1.518518519	313.0810735
16.57653061	1.518518519	313.0166565
16.66836735	1.518518519	312.9562432
16.76020408	1.518518519	312.8997262
16.85204082	1.518518519	312.8474541
16.94387755	1.518518519	312.7996663
17.03571429	1.518518519	312.7557538
17.12755102	1.518518519	312.7157045
17.21938776	1.518518519	312.6795783
17.31122449	1.518518519	312.6478479
17.40306122	1.518518519	312.6202429
17.49489796	1.518518519	312.5965709
17.58673469	1.518518519	312.5766659
17.67857143	1.518518519	312.5609435
17.77040816	1.518518519	312.5490706
17.8622449	1.518518519	312.5413692
17.95408163	1.518518519	312.5373899
0.045918367	1.592592593	312.4630271
0.137755102	1.592592593	312.4670677
0.229591837	1.592592593	312.4750834
0.321428571	1.592592593	312.4864936
0.413265306	1.592592593	312.5019341
0.505102041	1.592592593	312.5221342
0.596938776	1.592592593	312.5461417
0.68877551	1.592592593	312.5734692
0.780612245	1.592592593	312.6054788
0.87244898	1.592592593	312.6418734
0.964285714	1.592592593	312.6817619
1.056122449	1.592592593	312.7255848
1.147959184	1.592592593	312.7736782
1.239795918	1.592592593	312.8260661
1.331632653	1.592592593	312.8827034
1.423469388	1.592592593	312.9434438
1.515306122	1.592592593	313.0090407
1.607142857	1.592592593	313.0780444
1.698979592	1.592592593	313.1520522
1.790816327	1.592592593	313.2305772
1.882653061	1.592592593	313.3127345
1.974489796	1.592592593	313.399083
2.066326531	1.592592593	313.4906886
2.158163265	1.592592593	313.5851998
2.25	1.592592593	313.6818846
2.341836735	1.592592593	313.7807608
2.433673469	1.592592593	313.8818284
2.525510204	1.592592593	313.9850042
2.617346939	1.592592593	314.090032
2.709183673	1.592592593	314.1967437
2.801020408	1.592592593	314.3053523
2.892857143	1.592592593	314.4158983
2.984693878	1.592592593	314.5281867
3.076530612	1.592592593	314.6416572
3.168367347	1.592592593	314.7569221
3.260204082	1.592592593	314.8740877
3.352040816	1.592592593	314.9942009
3.443877551	1.592592593	315.1163902
3.535714286	1.592592593	315.2388182
3.62755102	1.592592593	315.362322
3.719387755	1.592592593	315.4883561
3.81122449	1.592592593	315.6166811
3.903061224	1.592592593	315.7467604
3.994897959	1.592592593	315.8786649
4.086734694	1.592592593	316.0129914
4.178571429	1.592592593	316.1489823
4.270408163	1.592592593	316.2877536
4.362244898	1.592592593	316.4271783
4.454081633	1.592592593	316.5686993
4.545918367	1.592592593	316.712292
4.637755102	1.592592593	316.8573465
4.729591837	1.592592593	317.0033367
4.821428571	1.592592593	317.1507587
4.913265306	1.592592593	317.3000399
5.005102041	1.592592593	317.451508
5.096938776	1.592592593	317.6044784
5.18877551	1.592592593	317.7592757
5.280612245	1.592592593	317.9155499
5.37244898	1.592592593	318.0730332
5.464285714	1.592592593	318.2315917
5.556122449	1.592592593	318.3913606
5.647959184	1.592592593	318.5520446
5.739795918	1.592592593	318.7132518
5.831632653	1.592592593	318.876139
5.923469388	1.592592593	319.0398189
6.015306122	1.592592593	319.2039369
6.107142857	1.592592593	319.3686095
6.198979592	1.592592593	319.5334175
6.290816327	1.592592593	319.6985678
6.382653061	1.592592593	319.8634121
6.474489796	1.592592593	320.0274368
6.566326531	1.592592593	320.1913688
6.658163265	1.592592593	320.353212
6.75	1.592592593	320.51442
6.841836735	1.592592593	320.6733459
6.933673469	1.592592593	320.829703
7.025510204	1.592592593	320.9831104
7.117346939	1.592592593	321.1348172
7.209183673	1.592592593	321.2859159
7.301020408	1.592592593	321.4332025
7.392857143	1.592592593	321.5780717
7.484693878	1.592592593	321.7183106
7.576530612	1.592592593	321.8518291
7.668367347	1.592592593	321.9790546
7.760204082	1.592592593	322.1014897
7.852040816	1.592592593	322.2200852
7.943877551	1.592592593	322.3325752
8.035714286	1.592592593	322.4389598
8.12755102	1.592592593	322.5389364
8.219387755	1.592592593	322.6303705
8.31122449	1.592592593	322.7121807
8.403061224	1.592592593	322.7845007
8.494897959	1.592592593	322.8472146
8.586734694	1.592592593	322.9010376
8.678571429	1.592592593	322.9435961
8.770408163	1.592592593	322.9761208
8.862244898	1.592592593	322.9979409
8.954081633	1.592592593	323.0090439
9.045918367	1.592592593	323.0092616
9.137755102	1.592592593	322.9985316
9.229591837	1.592592593	322.9754521
9.321428571	1.592592593	322.9423777
9.413265306	1.592592593	322.8984806
9.505102041	1.592592593	322.8457106
9.596938776	1.592592593	322.7822417
9.68877551	1.592592593	322.7106203
9.780612245	1.592592593	322.6304979
9.87244898	1.592592593	322.5391882
9.964285714	1.592592593	322.4376581
10.05612245	1.592592593	322.3334708
10.14795918	1.592592593	322.2234761
10.23979592	1.592592593	322.1050009
10.33163265	1.592592593	321.9812162
10.42346939	1.592592593	321.852122
10.51530612	1.592592593	321.7178046
10.60714286	1.592592593	321.5790153
10.69897959	1.592592593	321.4372126
10.79081633	1.592592593	321.2916848
10.88265306	1.592592593	321.1429591
10.9744898	1.592592593	320.9910353
11.06632653	1.592592593	320.835456
11.15816327	1.592592593	320.6780442
11.25	1.592592593	320.5182592
11.34183673	1.592592593	320.3563081
11.43367347	1.592592593	320.193577
11.5255102	1.592592593	320.0300657
11.61734694	1.592592593	319.8657744
11.70918367	1.592592593	319.7007029
11.80102041	1.592592593	319.5363868
11.89285714	1.592592593	319.3716504
11.98469388	1.592592593	319.2066236
12.07653061	1.592592593	319.0422506
12.16836735	1.592592593	318.879197
12.26020408	1.592592593	318.7168941
12.35204082	1.592592593	318.555322
12.44387755	1.592592593	318.3945684
12.53571429	1.592592593	318.234955
12.62755102	1.592592593	318.0763142
12.71938776	1.592592593	317.919156
12.81122449	1.592592593	317.763413
12.90306122	1.592592593	317.6090693
12.99489796	1.592592593	317.4562955
13.08673469	1.592592593	317.3055407
13.17857143	1.592592593	317.1557353
13.27040816	1.592592593	317.0074196
13.3622449	1.592592593	316.8605834
13.45408163	1.592592593	316.7151883
13.54591837	1.592592593	316.5722891
13.6377551	1.592592593	316.4314326
13.72959184	1.592592593	316.2919324
13.82142857	1.592592593	316.1542605
13.91326531	1.592592593	316.0203839
14.00510204	1.592592593	315.8852856
14.09693878	1.592592593	315.7535937
14.18877551	1.592592593	315.6238852
14.28061224	1.592592593	315.4948279
14.37244898	1.592592593	315.3675728
14.46428571	1.592592593	315.2429078
14.55612245	1.592592593	315.1203384
14.64795918	1.592592593	314.9996212
14.73979592	1.592592593	314.8807562
14.83163265	1.592592593	314.7625296
14.92346939	1.592592593	314.6462539
15.01530612	1.592592593	314.5327127
15.10714286	1.592592593	314.4210155
15.19897959	1.592592593	314.3109774
15.29081633	1.592592593	314.2026882
15.38265306	1.592592593	314.0958764
15.4744898	1.592592593	313.9906548
15.56632653	1.592592593	313.887465
15.65816327	1.592592593	313.7861425
15.75	1.592592593	313.6867553
15.84183673	1.592592593	313.5898165
15.93367347	1.592592593	313.4965277
16.0255102	1.592592593	313.4067384
16.11734694	1.592592593	313.319137
16.20918367	1.592592593	313.2356755
16.30102041	1.592592593	313.1576569
16.39285714	1.592592593	313.083759
16.48469388	1.592592593	313.0143341
16.57653061	1.592592593	312.9494337
16.66836735	1.592592593	312.8884726
16.76020408	1.592592593	312.8316763
16.85204082	1.592592593	312.7791909
16.94387755	1.592592593	312.7309374
17.03571429	1.592592593	312.6868705
17.12755102	1.592592593	312.646744
17.21938776	1.592592593	312.6105953
17.31122449	1.592592593	312.5787483
17.40306122	1.592592593	312.5509585
17.49489796	1.592592593	312.5271017
17.58673469	1.592592593	312.5075581
17.67857143	1.592592593	312.4914988
17.77040816	1.592592593	312.4797283
17.8622449	1.592592593	312.4717637
17.95408163	1.592592593	312.4676414
0.045918367	1.666666667	312.3879295
0.137755102	1.666666667	312.3918972
0.229591837	1.666666667	312.3999774
0.321428571	1.666666667	312.4120631
0.413265306	1.666666667	312.4281495
0.505102041	1.666666667	312.4479339
0.596938776	1.666666667	312.4715125
0.68877551	1.666666667	312.4984856
0.780612245	1.666666667	312.5307266
0.87244898	1.666666667	312.5671784
0.964285714	1.666666667	312.6077668
1.056122449	1.666666667	312.6526263
1.147959184	1.666666667	312.7013703
1.239795918	1.666666667	312.7538923
1.331632653	1.666666667	312.8109065
1.423469388	1.666666667	312.8721952
1.515306122	1.666666667	312.9372012
1.607142857	1.666666667	313.0071653
1.698979592	1.666666667	313.0821213
1.790816327	1.666666667	313.1620694
1.882653061	1.666666667	313.2458943
1.974489796	1.666666667	313.3344579
2.066326531	1.666666667	313.4285061
2.158163265	1.666666667	313.52574
2.25	1.666666667	313.6248992
2.341836735	1.666666667	313.7262498
2.433673469	1.666666667	313.8299296
2.525510204	1.666666667	313.9339726
2.617346939	1.666666667	314.0400346
2.709183673	1.666666667	314.1478118
2.801020408	1.666666667	314.257175
2.892857143	1.666666667	314.3684749
2.984693878	1.666666667	314.4815014
3.076530612	1.666666667	314.5958441
3.168367347	1.666666667	314.7120655
3.260204082	1.666666667	314.8306617
3.352040816	1.666666667	314.9511507
3.443877551	1.666666667	315.0733109
3.535714286	1.666666667	315.196276
3.62755102	1.666666667	315.3206121
3.719387755	1.666666667	315.4470643
3.81122449	1.666666667	315.5764245
3.903061224	1.666666667	315.7072039
3.994897959	1.666666667	315.8397999
4.086734694	1.666666667	315.9743114
4.178571429	1.666666667	316.1110987
4.270408163	1.666666667	316.2508178
4.362244898	1.666666667	316.3913482
4.454081633	1.666666667	316.532427
4.545918367	1.666666667	316.6761913
4.637755102	1.666666667	316.8216629
4.729591837	1.666666667	316.968507
4.821428571	1.666666667	317.1170899
4.913265306	1.666666667	317.2676103
5.005102041	1.666666667	317.4197937
5.096938776	1.666666667	317.5733534
5.18877551	1.666666667	317.7285759
5.280612245	1.666666667	317.8863763
5.37244898	1.666666667	318.0447352
5.464285714	1.666666667	318.2045185
5.556122449	1.666666667	318.365753
5.647959184	1.666666667	318.5284251
5.739795918	1.666666667	318.6917986
5.831632653	1.666666667	318.8561755
5.923469388	1.666666667	319.0215593
6.015306122	1.666666667	319.1874131
6.107142857	1.666666667	319.3540276
6.198979592	1.666666667	319.5212624
6.290816327	1.666666667	319.6885665
6.382653061	1.666666667	319.8553897
6.474489796	1.666666667	320.022292
6.566326531	1.666666667	320.1891559
6.658163265	1.666666667	320.3550246
6.75	1.666666667	320.5191541
6.841836735	1.666666667	320.6810296
6.933673469	1.666666667	320.8401075
7.025510204	1.666666667	320.9971658
7.117346939	1.666666667	321.152173
7.209183673	1.666666667	321.3067427
7.301020408	1.666666667	321.4572545
7.392857143	1.666666667	321.6050398
7.484693878	1.666666667	321.7439597
7.576530612	1.666666667	321.8838975
7.668367347	1.666666667	322.0149915
7.760204082	1.666666667	322.1435663
7.852040816	1.666666667	322.2664584
7.943877551	1.666666667	322.3829518
8.035714286	1.666666667	322.4933962
8.12755102	1.666666667	322.5970706
8.219387755	1.666666667	322.6904393
8.31122449	1.666666667	322.774186
8.403061224	1.666666667	322.8489182
8.494897959	1.666666667	322.9140713
8.586734694	1.666666667	322.9691674
8.678571429	1.666666667	323.0121206
8.770408163	1.666666667	323.0429673
8.862244898	1.666666667	323.0644232
8.954081633	1.666666667	323.0750195
9.045918367	1.666666667	323.0747304
9.137755102	1.666666667	323.063556
9.229591837	1.666666667	323.041654
9.321428571	1.666666667	323.0081656
9.413265306	1.666666667	322.9638731
9.505102041	1.666666667	322.9098055
9.596938776	1.666666667	322.8447055
9.68877551	1.666666667	322.7706326
9.780612245	1.666666667	322.6872421
9.87244898	1.666666667	322.5935001
9.964285714	1.666666667	322.4896041
10.05612245	1.666666667	322.3802062
10.14795918	1.666666667	322.2658664
10.23979592	1.666666667	322.1441734
10.33163265	1.666666667	322.0168625
10.42346939	1.666666667	321.8841836
10.51530612	1.666666667	321.7477434
10.60714286	1.666666667	321.6072074
10.69897959	1.666666667	321.4593607
10.79081633	1.666666667	321.3100003
10.88265306	1.666666667	321.1580251
10.9744898	1.666666667	321.0029591
11.06632653	1.666666667	320.844695
11.15816327	1.666666667	320.6847152
11.25	1.666666667	320.5215331
11.34183673	1.666666667	320.3571133
11.43367347	1.666666667	320.1919714
11.5255102	1.666666667	320.0261072
11.61734694	1.666666667	319.859521
11.70918367	1.666666667	319.6922126
11.80102041	1.666666667	319.5246149
11.89285714	1.666666667	319.3571476
11.98469388	1.666666667	319.1909798
12.07653061	1.666666667	319.0251632
12.16836735	1.666666667	318.8598723
12.26020408	1.666666667	318.6954879
12.35204082	1.666666667	318.5320098
12.44387755	1.666666667	318.371193
12.53571429	1.666666667	318.2095076
12.62755102	1.666666667	318.0489008
12.71938776	1.666666667	317.8905114
12.81122449	1.666666667	317.7335295
12.90306122	1.666666667	317.577955
12.99489796	1.666666667	317.4243559
13.08673469	1.666666667	317.2723705
13.17857143	1.666666667	317.1221782
13.27040816	1.666666667	316.9735043
13.3622449	1.666666667	316.825549
13.45408163	1.666666667	316.6793539
13.54591837	1.666666667	316.5355668
13.6377551	1.666666667	316.3942844
13.72959184	1.666666667	316.2540704
13.82142857	1.666666667	316.1158454
13.91326531	1.666666667	315.9799591
14.00510204	1.666666667	315.8450444
14.09693878	1.666666667	315.7121929
14.18877551	1.666666667	315.5831285
14.28061224	1.666666667	315.4547793
14.37244898	1.666666667	315.3270058
14.46428571	1.666666667	315.2010938
14.55612245	1.666666667	315.0775922
14.64795918	1.666666667	314.9566414
14.73979592	1.666666667	314.8375428
14.83163265	1.666666667	314.71884
14.92346939	1.666666667	314.6018515
15.01530612	1.666666667	314.4872071
15.10714286	1.666666667	314.3742539
15.19897959	1.666666667	314.2628211
15.29081633	1.666666667	314.1532165
15.38265306	1.666666667	314.0454424
15.4744898	1.666666667	313.9392585
15.56632653	1.666666667	313.8347132
15.65816327	1.666666667	313.7319424
15.75	1.666666667	313.6309847
15.84183673	1.666666667	313.5316065
15.93367347	1.666666667	313.4350553
16.0255102	1.666666667	313.3414415
16.11734694	1.666666667	313.2514868
16.20918367	1.666666667	313.1676582
16.30102041	1.666666667	313.0881031
16.39285714	1.666666667	313.013257
16.48469388	1.666666667	312.9427545
16.57653061	1.666666667	312.8769557
16.66836735	1.666666667	312.8154716
16.76020408	1.666666667	312.7585729
16.85204082	1.666666667	312.7058933
16.94387755	1.666666667	312.657416
17.03571429	1.666666667	312.6131409
17.12755102	1.666666667	312.5728622
17.21938776	1.666666667	312.5365722
17.31122449	1.666666667	312.5046167
17.40306122	1.666666667	312.4766251
17.49489796	1.666666667	312.4527293
17.58673469	1.666666667	312.4333021
17.67857143	1.666666667	312.4172018
17.77040816	1.666666667	312.4052565
17.8622449	1.666666667	312.3972136
17.95408163	1.666666667	312.3929826
0.045918367	1.740740741	312.3074911
0.137755102	1.740740741	312.3114402
0.229591837	1.740740741	312.3190259
0.321428571	1.740740741	312.3303813
0.413265306	1.740740741	312.3467563
0.505102041	1.740740741	312.3664796
0.596938776	1.740740741	312.3905335
0.68877551	1.740740741	312.4185619
0.780612245	1.740740741	312.4511122
0.87244898	1.740740741	312.4875656
0.964285714	1.740740741	312.5280902
1.056122449	1.740740741	312.5727188
1.147959184	1.740740741	312.6214755
1.239795918	1.740740741	312.6743193
1.331632653	1.740740741	312.7313295
1.423469388	1.740740741	312.7928976
1.515306122	1.740740741	312.8600451
1.607142857	1.740740741	312.9314032
1.698979592	1.740740741	313.0076173
1.790816327	1.740740741	313.0887251
1.882653061	1.740740741	313.1745361
1.974489796	1.740740741	313.2655174
2.066326531	1.740740741	313.3617331
2.158163265	1.740740741	313.4616826
2.25	1.740740741	313.5633359
2.341836735	1.740740741	313.6673226
2.433673469	1.740740741	313.7733044
2.525510204	1.740740741	313.8794479
2.617346939	1.740740741	313.986495
2.709183673	1.740740741	314.0957193
2.801020408	1.740740741	314.206665
2.892857143	1.740740741	314.3189186
2.984693878	1.740740741	314.4325081
3.076530612	1.740740741	314.5477161
3.168367347	1.740740741	314.6647959
3.260204082	1.740740741	314.7835522
3.352040816	1.740740741	314.9039627
3.443877551	1.740740741	315.0261661
3.535714286	1.740740741	315.1496667
3.62755102	1.740740741	315.2748352
3.719387755	1.740740741	315.4021197
3.81122449	1.740740741	315.5315528
3.903061224	1.740740741	315.6642961
3.994897959	1.740740741	315.7978519
4.086734694	1.740740741	315.9324221
4.178571429	1.740740741	316.0688063
4.270408163	1.740740741	316.2076181
4.362244898	1.740740741	316.3483836
4.454081633	1.740740741	316.4913944
4.545918367	1.740740741	316.6363664
4.637755102	1.740740741	316.7822581
4.729591837	1.740740741	316.9302331
4.821428571	1.740740741	317.079265
4.913265306	1.740740741	317.2306135
5.005102041	1.740740741	317.3840594
5.096938776	1.740740741	317.5388885
5.18877551	1.740740741	317.6953557
5.280612245	1.740740741	317.8532169
5.37244898	1.740740741	318.0127146
5.464285714	1.740740741	318.1737023
5.556122449	1.740740741	318.3361877
5.647959184	1.740740741	318.5006193
5.739795918	1.740740741	318.6658553
5.831632653	1.740740741	318.8320786
5.923469388	1.740740741	318.9993932
6.015306122	1.740740741	319.1670628
6.107142857	1.740740741	319.3354985
6.198979592	1.740740741	319.5047114
6.290816327	1.740740741	319.6745383
6.382653061	1.740740741	319.8440658
6.474489796	1.740740741	320.0135815
6.566326531	1.740740741	320.1827943
6.658163265	1.740740741	320.3518393
6.75	1.740740741	320.5197111
6.841836735	1.740740741	320.685925
6.933673469	1.740740741	320.8493567
7.025510204	1.740740741	321.0101375
7.117346939	1.740740741	321.1686935
7.209183673	1.740740741	321.3265486
7.301020408	1.740740741	321.4809532
7.392857143	1.740740741	321.6288399
7.484693878	1.740740741	321.7703245
7.576530612	1.740740741	321.9133082
7.668367347	1.740740741	322.0496771
7.760204082	1.740740741	322.1826794
7.852040816	1.740740741	322.3103565
7.943877551	1.740740741	322.4311217
8.035714286	1.740740741	322.5453033
8.12755102	1.740740741	322.6515429
8.219387755	1.740740741	322.7476895
8.31122449	1.740740741	322.8337979
8.403061224	1.740740741	322.9099624
8.494897959	1.740740741	322.9753501
8.586734694	1.740740741	323.0319928
8.678571429	1.740740741	323.078118
8.770408163	1.740740741	323.109782
8.862244898	1.740740741	323.1314282
8.954081633	1.740740741	323.1422436
9.045918367	1.740740741	323.1418846
9.137755102	1.740740741	323.130351
9.229591837	1.740740741	323.1076431
9.321428571	1.740740741	323.074886
9.413265306	1.740740741	323.0317234
9.505102041	1.740740741	322.9765785
9.596938776	1.740740741	322.9082973
9.68877551	1.740740741	322.8299536
9.780612245	1.740740741	322.7422776
9.87244898	1.740740741	322.6459267
9.964285714	1.740740741	322.539017
10.05612245	1.740740741	322.4258911
10.14795918	1.740740741	322.306426
10.23979592	1.740740741	322.1805265
10.33163265	1.740740741	322.0499401
10.42346939	1.740740741	321.9138913
10.51530612	1.740740741	321.7760559
10.60714286	1.740740741	321.6334768
10.69897959	1.740740741	321.4825152
10.79081633	1.740740741	321.327646
10.88265306	1.740740741	321.1713005
10.9744898	1.740740741	321.0121729
11.06632653	1.740740741	320.8518823
11.15816327	1.740740741	320.687296
11.25	1.740740741	320.5196857
11.34183673	1.740740741	320.3521852
11.43367347	1.740740741	320.1839833
11.5255102	1.740740741	320.0150801
11.61734694	1.740740741	319.8454755
11.70918367	1.740740741	319.6752195
11.80102041	1.740740741	319.5044269
11.89285714	1.740740741	319.3379864
11.98469388	1.740740741	319.169081
12.07653061	1.740740741	319.0014102
12.16836735	1.740740741	318.834544
12.26020408	1.740740741	318.6684824
12.35204082	1.740740741	318.5035822
12.44387755	1.740740741	318.34182
12.53571429	1.740740741	318.1796614
12.62755102	1.740740741	318.0186485
12.71938776	1.740740741	317.8584185
12.81122449	1.740740741	317.6997444
12.90306122	1.740740741	317.5431093
12.99489796	1.740740741	317.3882132
