% surf1x	surf1y	T (K)
5.829081633	-3.541666667	301.236458
5.905612245	-3.541666667	301.2384945
5.982142857	-3.541666667	301.2374944
6.058673469	-3.541666667	301.2334578
6.135204082	-3.541666667	301.2263846
6.211734694	-3.541666667	301.2163891
6.288265306	-3.541666667	301.1949326
6.364795918	-3.541666667	301.1811718
6.441326531	-3.541666667	301.2113323
6.517857143	-3.541666667	301.2423155
6.594387755	-3.541666667	301.2056122
6.670918367	-3.541666667	301.1791505
6.74744898	-3.541666667	301.1511674
6.823979592	-3.541666667	301.1216629
6.900510204	-3.541666667	301.090637
6.977040816	-3.541666667	301.0580897
7.053571429	-3.541666667	301.024021
7.130102041	-3.541666667	300.988431
7.206632653	-3.541666667	300.9513195
7.283163265	-3.541666667	300.9126866
7.359693878	-3.541666667	300.8725324
7.43622449	-3.541666667	300.8308567
7.512755102	-3.541666667	300.7876597
7.589285714	-3.541666667	300.7429412
7.665816327	-3.541666667	300.6967014
7.742346939	-3.541666667	300.6444784
7.818877551	-3.541666667	300.5951526
7.895408163	-3.541666667	300.5535205
7.971938776	-3.541666667	300.5195821
8.048469388	-3.541666667	300.4933374
8.125	-3.541666667	300.4693532
8.201530612	-3.541666667	300.4458019
8.278061224	-3.541666667	300.4228208
8.354591837	-3.541666667	300.4004099
8.431122449	-3.541666667	300.3785691
8.507653061	-3.541666667	300.3572985
8.584183673	-3.541666667	300.3365981
8.660714286	-3.541666667	300.3164678
8.737244898	-3.541666667	300.2969077
8.81377551	-3.541666667	300.2779178
8.890306122	-3.541666667	300.2554315
8.966836735	-3.541666667	300.2353244
9.043367347	-3.541666667	300.2168644
9.119897959	-3.541666667	300.2000517
9.196428571	-3.541666667	300.1848862
9.272959184	-3.541666667	300.1713678
9.349489796	-3.541666667	300.1594967
9.426020408	-3.541666667	300.1492728
9.50255102	-3.541666667	300.1406961
9.579081633	-3.541666667	300.1337665
9.655612245	-3.541666667	300.1284842
9.732142857	-3.541666667	300.1248491
9.808673469	-3.541666667	300.1228612
9.885204082	-3.541666667	300.1225204
9.961734694	-3.541666667	300.1212945
-4.961734694	-3.402777778	300.0145033
-4.885204082	-3.402777778	300.0141494
-4.808673469	-3.402777778	300.0146372
-4.732142857	-3.402777778	300.0152943
-4.655612245	-3.402777778	300.016094
-4.579081633	-3.402777778	300.0170364
-4.50255102	-3.402777778	300.0181215
-4.426020408	-3.402777778	300.0193493
-4.349489796	-3.402777778	300.0207197
-4.272959184	-3.402777778	300.0222329
-4.196428571	-3.402777778	300.0238887
-4.119897959	-3.402777778	300.0256872
-4.043367347	-3.402777778	300.0276284
-3.966836735	-3.402777778	300.029905
-3.890306122	-3.402777778	300.0325579
-3.81377551	-3.402777778	300.0354256
-3.737244898	-3.402777778	300.0385079
-3.660714286	-3.402777778	300.0418049
-3.584183673	-3.402777778	300.0453166
-3.507653061	-3.402777778	300.0490429
-3.431122449	-3.402777778	300.0529839
-3.354591837	-3.402777778	300.0571395
-3.278061224	-3.402777778	300.0615099
-3.201530612	-3.402777778	300.0660948
-3.125	-3.402777778	300.0708945
-3.048469388	-3.402777778	300.0759088
-2.971938776	-3.402777778	300.0811378
-2.895408163	-3.402777778	300.0865815
-2.818877551	-3.402777778	300.0922399
-2.742346939	-3.402777778	300.0981129
-2.665816327	-3.402777778	300.1043924
-2.589285714	-3.402777778	300.1079896
-2.512755102	-3.402777778	300.1122522
-2.43622449	-3.402777778	300.120828
-2.359693878	-3.402777778	300.1299484
-2.283163265	-3.402777778	300.1396134
-2.206632653	-3.402777778	300.149823
-2.130102041	-3.402777778	300.1605772
-2.053571429	-3.402777778	300.171876
-1.977040816	-3.402777778	300.1837195
-1.900510204	-3.402777778	300.1961075
-1.823979592	-3.402777778	300.2090401
-1.74744898	-3.402777778	300.2225173
-1.670918367	-3.402777778	300.2365392
-1.594387755	-3.402777778	300.2511056
-1.517857143	-3.402777778	300.2662167
-1.441326531	-3.402777778	300.2818723
-1.364795918	-3.402777778	300.2980726
-1.288265306	-3.402777778	300.3148174
-1.211734694	-3.402777778	300.3321069
-1.135204082	-3.402777778	300.349941
-1.058673469	-3.402777778	300.3706962
-0.982142857	-3.402777778	300.3907523
-0.905612245	-3.402777778	300.4059175
-0.829081633	-3.402777778	300.4172083
-0.75255102	-3.402777778	300.4276797
-0.676020408	-3.402777778	300.4373317
-0.599489796	-3.402777778	300.4461643
-0.522959184	-3.402777778	300.4541776
-0.446428571	-3.402777778	300.4613714
-0.369897959	-3.402777778	300.4677459
-0.293367347	-3.402777778	300.473301
-0.216836735	-3.402777778	300.4780367
-0.140306122	-3.402777778	300.481953
-0.06377551	-3.402777778	300.48505
0.012755102	-3.402777778	300.4873276
0.089285714	-3.402777778	300.4887857
0.165816327	-3.402777778	300.4922512
0.242346939	-3.402777778	300.4944335
0.318877551	-3.402777778	300.4887104
0.395408163	-3.402777778	300.4750819
0.471938776	-3.402777778	300.4552113
0.548469388	-3.402777778	300.4446866
0.625	-3.402777778	300.4345142
0.701530612	-3.402777778	300.4246941
0.778061224	-3.402777778	300.4152262
0.854591837	-3.402777778	300.4061107
0.931122449	-3.402777778	300.3973475
1.007653061	-3.402777778	300.3889366
1.084183673	-3.402777778	300.3808779
1.160714286	-3.402777778	300.3731716
1.237244898	-3.402777778	300.3658175
1.31377551	-3.402777778	300.3588157
1.390306122	-3.402777778	300.3521662
1.466836735	-3.402777778	300.3456164
1.543367347	-3.402777778	300.3281607
1.619897959	-3.402777778	300.3124042
1.696428571	-3.402777778	300.298544
1.772959184	-3.402777778	300.2865799
1.849489796	-3.402777778	300.2765121
1.926020408	-3.402777778	300.2683405
2.00255102	-3.402777778	300.2647686
2.079081633	-3.402777778	300.2667109
2.155612245	-3.402777778	300.2692971
2.232142857	-3.402777778	300.2725272
2.308673469	-3.402777778	300.2764012
2.385204082	-3.402777778	300.2809192
2.461734694	-3.402777778	300.286081
2.538265306	-3.402777778	300.2918867
2.614795918	-3.402777778	300.2983364
2.691326531	-3.402777778	300.30543
2.767857143	-3.402777778	300.3131675
2.844387755	-3.402777778	300.3215489
2.920918367	-3.402777778	300.3305742
2.99744898	-3.402777778	300.333716
3.073979592	-3.402777778	300.3252982
3.150510204	-3.402777778	300.3255387
3.227040816	-3.402777778	300.3344377
3.303571429	-3.402777778	300.3519951
3.380102041	-3.402777778	300.3782109
3.456632653	-3.402777778	300.4159434
3.533163265	-3.402777778	300.4580039
3.609693878	-3.402777778	300.5002278
3.68622449	-3.402777778	300.5426153
3.762755102	-3.402777778	300.5851662
3.839285714	-3.402777778	300.6278807
3.915816327	-3.402777778	300.6707587
3.992346939	-3.402777778	300.7138002
4.068877551	-3.402777778	300.7570052
4.145408163	-3.402777778	300.8003737
4.221938776	-3.402777778	300.8439057
4.298469388	-3.402777778	300.8876013
4.375	-3.402777778	300.9314603
4.451530612	-3.402777778	300.9754828
4.528061224	-3.402777778	301.0196689
4.604591837	-3.402777778	301.0642044
4.681122449	-3.402777778	301.1145075
4.757653061	-3.402777778	301.1729141
4.834183673	-3.402777778	301.2394242
4.910714286	-3.402777778	301.3140378
4.987244898	-3.402777778	301.3631015
5.06377551	-3.402777778	301.4003846
5.140306122	-3.402777778	301.4346312
5.216836735	-3.402777778	301.4658413
5.293367347	-3.402777778	301.4940147
5.369897959	-3.402777778	301.5191517
5.446428571	-3.402777778	301.541252
5.522959184	-3.402777778	301.5603159
5.599489796	-3.402777778	301.5763431
5.676020408	-3.402777778	301.5893338
5.75255102	-3.402777778	301.5992879
5.829081633	-3.402777778	301.6062055
5.905612245	-3.402777778	301.6100866
5.982142857	-3.402777778	301.610931
6.058673469	-3.402777778	301.6134128
6.135204082	-3.402777778	301.6157543
6.211734694	-3.402777778	301.6025242
6.288265306	-3.402777778	301.5737224
6.364795918	-3.402777778	301.5464279
6.441326531	-3.402777778	301.5391299
6.517857143	-3.402777778	301.5332077
6.594387755	-3.402777778	301.5286614
6.670918367	-3.402777778	301.5254909
6.74744898	-3.402777778	301.4732105
6.823979592	-3.402777778	301.4330744
6.900510204	-3.402777778	301.3914169
6.977040816	-3.402777778	301.348238
7.053571429	-3.402777778	301.3035376
7.130102041	-3.402777778	301.2573159
7.206632653	-3.402777778	301.2095728
7.283163265	-3.402777778	301.1603083
7.359693878	-3.402777778	301.1095224
7.43622449	-3.402777778	301.0572151
7.512755102	-3.402777778	301.0033865
7.589285714	-3.402777778	300.9480364
7.665816327	-3.402777778	300.880931
7.742346939	-3.402777778	300.8078733
7.818877551	-3.402777778	300.7425092
7.895408163	-3.402777778	300.6848388
7.971938776	-3.402777778	300.634862
8.048469388	-3.402777778	300.592579
8.125	-3.402777778	300.5579896
8.201530612	-3.402777778	300.5304348
8.278061224	-3.402777778	300.5045429
8.354591837	-3.402777778	300.4792211
8.431122449	-3.402777778	300.4544696
8.507653061	-3.402777778	300.4302882
8.584183673	-3.402777778	300.406677
8.660714286	-3.402777778	300.3836359
8.737244898	-3.402777778	300.361165
8.81377551	-3.402777778	300.3392643
8.890306122	-3.402777778	300.3126675
8.966836735	-3.402777778	300.2889624
9.043367347	-3.402777778	300.2669045
9.119897959	-3.402777778	300.2464939
9.196428571	-3.402777778	300.2277304
9.272959184	-3.402777778	300.2106141
9.349489796	-3.402777778	300.1951451
9.426020408	-3.402777778	300.1813232
9.50255102	-3.402777778	300.1691485
9.579081633	-3.402777778	300.158621
9.655612245	-3.402777778	300.1497408
9.732142857	-3.402777778	300.1425077
9.808673469	-3.402777778	300.1369218
9.885204082	-3.402777778	300.1379072
9.961734694	-3.402777778	300.1437452
-4.961734694	-3.263888889	300.0173663
-4.885204082	-3.263888889	300.0170584
-4.808673469	-3.263888889	300.0172303
-4.732142857	-3.263888889	300.0178819
-4.655612245	-3.263888889	300.0189844
-4.579081633	-3.263888889	300.0202553
-4.50255102	-3.263888889	300.0216689
-4.426020408	-3.263888889	300.0232252
-4.349489796	-3.263888889	300.0249242
-4.272959184	-3.263888889	300.0267659
-4.196428571	-3.263888889	300.0287502
-4.119897959	-3.263888889	300.0308773
-4.043367347	-3.263888889	300.033147
-3.966836735	-3.263888889	300.0357777
-3.890306122	-3.263888889	300.0389571
-3.81377551	-3.263888889	300.0423513
-3.737244898	-3.263888889	300.0459601
-3.660714286	-3.263888889	300.0497836
-3.584183673	-3.263888889	300.0538218
-3.507653061	-3.263888889	300.0580746
-3.431122449	-3.263888889	300.0625421
-3.354591837	-3.263888889	300.0672243
-3.278061224	-3.263888889	300.0721211
-3.201530612	-3.263888889	300.0772326
-3.125	-3.263888889	300.0825588
-3.048469388	-3.263888889	300.0880996
-2.971938776	-3.263888889	300.0938552
-2.895408163	-3.263888889	300.099481
-2.818877551	-3.263888889	300.1009973
-2.742346939	-3.263888889	300.1047627
-2.665816327	-3.263888889	300.1107771
-2.589285714	-3.263888889	300.1212907
-2.512755102	-3.263888889	300.1326968
-2.43622449	-3.263888889	300.1433152
-2.359693878	-3.263888889	300.1525308
-2.283163265	-3.263888889	300.1668859
-2.206632653	-3.263888889	300.1817857
-2.130102041	-3.263888889	300.19723
-2.053571429	-3.263888889	300.213219
-1.977040816	-3.263888889	300.2297526
-1.900510204	-3.263888889	300.2468307
-1.823979592	-3.263888889	300.2644535
-1.74744898	-3.263888889	300.2826209
-1.670918367	-3.263888889	300.3013329
-1.594387755	-3.263888889	300.3205895
-1.517857143	-3.263888889	300.3403907
-1.441326531	-3.263888889	300.3607365
-1.364795918	-3.263888889	300.3816269
-1.288265306	-3.263888889	300.4030619
-1.211734694	-3.263888889	300.4250415
-1.135204082	-3.263888889	300.449297
-1.058673469	-3.263888889	300.4842952
-0.982142857	-3.263888889	300.5149496
-0.905612245	-3.263888889	300.54126
-0.829081633	-3.263888889	300.5599148
-0.75255102	-3.263888889	300.5713965
-0.676020408	-3.263888889	300.5820588
-0.599489796	-3.263888889	300.5919017
-0.522959184	-3.263888889	300.6009252
-0.446428571	-3.263888889	300.6091293
-0.369897959	-3.263888889	300.616514
-0.293367347	-3.263888889	300.6230794
-0.216836735	-3.263888889	300.6288254
-0.140306122	-3.263888889	300.633752
-0.06377551	-3.263888889	300.6378592
0.012755102	-3.263888889	300.641147
0.089285714	-3.263888889	300.6494298
0.165816327	-3.263888889	300.6560127
0.242346939	-3.263888889	300.6546902
0.318877551	-3.263888889	300.6454623
0.395408163	-3.263888889	300.6283289
0.471938776	-3.263888889	300.6032901
0.548469388	-3.263888889	300.5716518
0.625	-3.263888889	300.5608476
0.701530612	-3.263888889	300.5503957
0.778061224	-3.263888889	300.5402961
0.854591837	-3.263888889	300.5305488
0.931122449	-3.263888889	300.5211538
1.007653061	-3.263888889	300.5121111
1.084183673	-3.263888889	300.5034207
1.160714286	-3.263888889	300.4950825
1.237244898	-3.263888889	300.4870967
1.31377551	-3.263888889	300.4794631
1.390306122	-3.263888889	300.4679095
1.466836735	-3.263888889	300.4430157
1.543367347	-3.263888889	300.4200181
1.619897959	-3.263888889	300.3989167
1.696428571	-3.263888889	300.3797116
1.772959184	-3.263888889	300.3624027
1.849489796	-3.263888889	300.34699
1.926020408	-3.263888889	300.3334736
2.00255102	-3.263888889	300.3218533
2.079081633	-3.263888889	300.3168282
2.155612245	-3.263888889	300.3201155
2.232142857	-3.263888889	300.3240468
2.308673469	-3.263888889	300.328622
2.385204082	-3.263888889	300.333841
2.461734694	-3.263888889	300.339704
2.538265306	-3.263888889	300.3462109
2.614795918	-3.263888889	300.3533617
2.691326531	-3.263888889	300.3611564
2.767857143	-3.263888889	300.369595
2.844387755	-3.263888889	300.3815808
2.920918367	-3.263888889	300.3749271
2.99744898	-3.263888889	300.369541
3.073979592	-3.263888889	300.3728133
3.150510204	-3.263888889	300.384744
3.227040816	-3.263888889	300.4053331
3.303571429	-3.263888889	300.4345806
3.380102041	-3.263888889	300.4724865
3.456632653	-3.263888889	300.5190508
3.533163265	-3.263888889	300.571543
3.609693878	-3.263888889	300.62408
3.68622449	-3.263888889	300.6767806
3.762755102	-3.263888889	300.7296447
3.839285714	-3.263888889	300.7826723
3.915816327	-3.263888889	300.8358635
3.992346939	-3.263888889	300.8892181
4.068877551	-3.263888889	300.9427362
4.145408163	-3.263888889	300.9964178
4.221938776	-3.263888889	301.050263
4.298469388	-3.263888889	301.1042716
4.375	-3.263888889	301.1584438
4.451530612	-3.263888889	301.2127795
4.528061224	-3.263888889	301.2698437
4.604591837	-3.263888889	301.3410397
4.681122449	-3.263888889	301.4203392
4.757653061	-3.263888889	301.5077422
4.834183673	-3.263888889	301.6032487
4.910714286	-3.263888889	301.7068586
4.987244898	-3.263888889	301.818572
5.06377551	-3.263888889	301.8807803
5.140306122	-3.263888889	301.9168714
5.216836735	-3.263888889	301.949926
5.293367347	-3.263888889	301.979944
5.369897959	-3.263888889	302.0069255
5.446428571	-3.263888889	302.0308704
5.522959184	-3.263888889	302.0517788
5.599489796	-3.263888889	302.0696506
5.676020408	-3.263888889	302.0844858
5.75255102	-3.263888889	302.0962845
5.829081633	-3.263888889	302.1050466
5.905612245	-3.263888889	302.1176369
5.982142857	-3.263888889	302.1437764
6.058673469	-3.263888889	302.1543443
6.135204082	-3.263888889	302.1493404
6.211734694	-3.263888889	302.1287649
6.288265306	-3.263888889	302.0926178
6.364795918	-3.263888889	302.0470199
6.441326531	-3.263888889	302.0105491
6.517857143	-3.263888889	301.9671686
6.594387755	-3.263888889	301.9251638
6.670918367	-3.263888889	301.8845349
6.74744898	-3.263888889	301.8452817
6.823979592	-3.263888889	301.8074044
6.900510204	-3.263888889	301.7388823
6.977040816	-3.263888889	301.6850717
7.053571429	-3.263888889	301.6297398
7.130102041	-3.263888889	301.5728864
7.206632653	-3.263888889	301.5145117
7.283163265	-3.263888889	301.4546156
7.359693878	-3.263888889	301.393198
7.43622449	-3.263888889	301.3302591
7.512755102	-3.263888889	301.2657988
7.589285714	-3.263888889	301.189791
7.665816327	-3.263888889	301.0930013
7.742346939	-3.263888889	301.0039052
7.818877551	-3.263888889	300.9225028
7.895408163	-3.263888889	300.848794
7.971938776	-3.263888889	300.782779
8.048469388	-3.263888889	300.7244576
8.125	-3.263888889	300.6738299
8.201530612	-3.263888889	300.6308958
8.278061224	-3.263888889	300.5956555
8.354591837	-3.263888889	300.5669419
8.431122449	-3.263888889	300.5392796
8.507653061	-3.263888889	300.5121874
8.584183673	-3.263888889	300.4856654
8.660714286	-3.263888889	300.4597135
8.737244898	-3.263888889	300.4343318
8.81377551	-3.263888889	300.4095203
8.890306122	-3.263888889	300.3783314
8.966836735	-3.263888889	300.3510283
9.043367347	-3.263888889	300.3253725
9.119897959	-3.263888889	300.3013639
9.196428571	-3.263888889	300.2790025
9.272959184	-3.263888889	300.2582883
9.349489796	-3.263888889	300.2392213
9.426020408	-3.263888889	300.2218014
9.50255102	-3.263888889	300.2060288
9.579081633	-3.263888889	300.1919034
9.655612245	-3.263888889	300.1820903
9.732142857	-3.263888889	300.1751455
9.808673469	-3.263888889	300.1718308
9.885204082	-3.263888889	300.1721461
9.961734694	-3.263888889	300.1760915
-4.961734694	-3.125	300.0205526
-4.885204082	-3.125	300.0203429
-4.808673469	-3.125	300.0206129
-4.732142857	-3.125	300.0213626
-4.655612245	-3.125	300.0225919
-4.579081633	-3.125	300.024301
-4.50255102	-3.125	300.0261937
-4.426020408	-3.125	300.0280785
-4.349489796	-3.125	300.030106
-4.272959184	-3.125	300.0322762
-4.196428571	-3.125	300.0345891
-4.119897959	-3.125	300.0370446
-4.043367347	-3.125	300.0396429
-3.966836735	-3.125	300.0425714
-3.890306122	-3.125	300.0462774
-3.81377551	-3.125	300.050198
-3.737244898	-3.125	300.0543334
-3.660714286	-3.125	300.0586834
-3.584183673	-3.125	300.0632481
-3.507653061	-3.125	300.0680274
-3.431122449	-3.125	300.0730214
-3.354591837	-3.125	300.0782301
-3.278061224	-3.125	300.0836534
-3.201530612	-3.125	300.0892914
-3.125	-3.125	300.0944286
-3.048469388	-3.125	300.0944991
-2.971938776	-3.125	300.0968186
-2.895408163	-3.125	300.1013871
-2.818877551	-3.125	300.1082047
-2.742346939	-3.125	300.1172713
-2.665816327	-3.125	300.128587
-2.589285714	-3.125	300.1432211
-2.512755102	-3.125	300.1644069
-2.43622449	-3.125	300.1843494
-2.359693878	-3.125	300.2035043
-2.283163265	-3.125	300.2218716
-2.206632653	-3.125	300.2374411
-2.130102041	-3.125	300.2575309
-2.053571429	-3.125	300.27821
-1.977040816	-3.125	300.2994337
-1.900510204	-3.125	300.321202
-1.823979592	-3.125	300.343515
-1.74744898	-3.125	300.3663725
-1.670918367	-3.125	300.3897746
-1.594387755	-3.125	300.4137214
-1.517857143	-3.125	300.4382127
-1.441326531	-3.125	300.4632487
-1.364795918	-3.125	300.4888292
-1.288265306	-3.125	300.5149544
-1.211734694	-3.125	300.5416241
-1.135204082	-3.125	300.585185
-1.058673469	-3.125	300.6307814
-0.982142857	-3.125	300.672034
-0.905612245	-3.125	300.7089426
-0.829081633	-3.125	300.7415074
-0.75255102	-3.125	300.7621884
-0.676020408	-3.125	300.773861
-0.599489796	-3.125	300.7847142
-0.522959184	-3.125	300.7947479
-0.446428571	-3.125	300.8039623
-0.369897959	-3.125	300.8123574
-0.293367347	-3.125	300.819933
-0.216836735	-3.125	300.8266892
-0.140306122	-3.125	300.8326261
-0.06377551	-3.125	300.8377436
0.012755102	-3.125	300.8519096
0.089285714	-3.125	300.8628931
0.165816327	-3.125	300.8659711
0.242346939	-3.125	300.8611438
0.318877551	-3.125	300.848411
0.395408163	-3.125	300.8277728
0.471938776	-3.125	300.7992292
0.548469388	-3.125	300.7627801
0.625	-3.125	300.7184257
0.701530612	-3.125	300.7067975
0.778061224	-3.125	300.6960661
0.854591837	-3.125	300.6856871
0.931122449	-3.125	300.6756603
1.007653061	-3.125	300.6659858
1.084183673	-3.125	300.6566636
1.160714286	-3.125	300.6476937
1.237244898	-3.125	300.639076
1.31377551	-3.125	300.6192931
1.390306122	-3.125	300.5871582
1.466836735	-3.125	300.5569195
1.543367347	-3.125	300.528577
1.619897959	-3.125	300.5021308
1.696428571	-3.125	300.4775808
1.772959184	-3.125	300.454927
1.849489796	-3.125	300.4341695
1.926020408	-3.125	300.4153082
2.00255102	-3.125	300.3983431
2.079081633	-3.125	300.3832743
2.155612245	-3.125	300.3770115
2.232142857	-3.125	300.3816438
2.308673469	-3.125	300.3869201
2.385204082	-3.125	300.3928404
2.461734694	-3.125	300.3994045
2.538265306	-3.125	300.4066125
2.614795918	-3.125	300.4144644
2.691326531	-3.125	300.4229603
2.767857143	-3.125	300.4335648
2.844387755	-3.125	300.422552
2.920918367	-3.125	300.4201976
2.99744898	-3.125	300.4265016
3.073979592	-3.125	300.441464
3.150510204	-3.125	300.4650848
3.227040816	-3.125	300.497364
3.303571429	-3.125	300.5383016
3.380102041	-3.125	300.5878977
3.456632653	-3.125	300.6461521
3.533163265	-3.125	300.713065
3.609693878	-3.125	300.779454
3.68622449	-3.125	300.8424677
3.762755102	-3.125	300.905645
3.839285714	-3.125	300.9689857
3.915816327	-3.125	301.0324899
3.992346939	-3.125	301.0961577
4.068877551	-3.125	301.1599889
4.145408163	-3.125	301.2239837
4.221938776	-3.125	301.288142
4.298469388	-3.125	301.3524637
4.375	-3.125	301.416949
4.451530612	-3.125	301.4879188
4.528061224	-3.125	301.5800077
4.604591837	-3.125	301.6802001
4.681122449	-3.125	301.788496
4.757653061	-3.125	301.9048954
4.834183673	-3.125	302.0293982
4.910714286	-3.125	302.1620045
4.987244898	-3.125	302.3027143
5.06377551	-3.125	302.4515275
5.140306122	-3.125	302.5282053
5.216836735	-3.125	302.5631044
5.293367347	-3.125	302.594967
5.369897959	-3.125	302.623793
5.446428571	-3.125	302.6495824
5.522959184	-3.125	302.6723353
5.599489796	-3.125	302.6920517
5.676020408	-3.125	302.7087315
5.75255102	-3.125	302.7290614
5.829081633	-3.125	302.7789988
5.905612245	-3.125	302.8133647
5.982142857	-3.125	302.8321588
6.058673469	-3.125	302.8353814
6.135204082	-3.125	302.8230322
6.211734694	-3.125	302.7951114
6.288265306	-3.125	302.7516189
6.364795918	-3.125	302.6925548
6.441326531	-3.125	302.62559
6.517857143	-3.125	302.544751
6.594387755	-3.125	302.4652879
6.670918367	-3.125	302.3872005
6.74744898	-3.125	302.3104889
6.823979592	-3.125	302.2351532
6.900510204	-3.125	302.1611933
6.977040816	-3.125	302.0886091
7.053571429	-3.125	302.0026274
7.130102041	-3.125	301.9351425
7.206632653	-3.125	301.8661361
7.283163265	-3.125	301.7956083
7.359693878	-3.125	301.7235591
7.43622449	-3.125	301.6499886
7.512755102	-3.125	301.5703205
7.589285714	-3.125	301.4505366
7.665816327	-3.125	301.3377085
7.742346939	-3.125	301.2325741
7.818877551	-3.125	301.1351334
7.895408163	-3.125	301.0453863
7.971938776	-3.125	300.9633329
8.048469388	-3.125	300.8889732
8.125	-3.125	300.8223072
8.201530612	-3.125	300.7633348
8.278061224	-3.125	300.7120561
8.354591837	-3.125	300.6684711
8.431122449	-3.125	300.632999
8.507653061	-3.125	300.602996
8.584183673	-3.125	300.5735632
8.660714286	-3.125	300.5447006
8.737244898	-3.125	300.5164081
8.81377551	-3.125	300.4877717
8.890306122	-3.125	300.4524231
8.966836735	-3.125	300.4215221
9.043367347	-3.125	300.3922684
9.119897959	-3.125	300.3646618
9.196428571	-3.125	300.3387025
9.272959184	-3.125	300.3143903
9.349489796	-3.125	300.2917253
9.426020408	-3.125	300.2711591
9.50255102	-3.125	300.2514316
9.579081633	-3.125	300.2353341
9.655612245	-3.125	300.2228666
9.732142857	-3.125	300.2140293
9.808673469	-3.125	300.208822
9.885204082	-3.125	300.2072447
9.961734694	-3.125	300.2092975
-4.961734694	-2.986111111	300.0240622
-4.885204082	-2.986111111	300.0239506
-4.808673469	-2.986111111	300.0243188
-4.732142857	-2.986111111	300.0251666
-4.655612245	-2.986111111	300.0264941
-4.579081633	-2.986111111	300.0283013
-4.50255102	-2.986111111	300.0305882
-4.426020408	-2.986111111	300.0333548
-4.349489796	-2.986111111	300.0362651
-4.272959184	-2.986111111	300.0387638
-4.196428571	-2.986111111	300.0414052
-4.119897959	-2.986111111	300.0441893
-4.043367347	-2.986111111	300.047116
-3.966836735	-2.986111111	300.0502861
-3.890306122	-2.986111111	300.0545186
-3.81377551	-2.986111111	300.0589658
-3.737244898	-2.986111111	300.0636277
-3.660714286	-2.986111111	300.0685042
-3.584183673	-2.986111111	300.0735954
-3.507653061	-2.986111111	300.0789012
-3.431122449	-2.986111111	300.0844217
-3.354591837	-2.986111111	300.0892352
-3.278061224	-2.986111111	300.0878598
-3.201530612	-2.986111111	300.0887334
-3.125	-2.986111111	300.0918561
-3.048469388	-2.986111111	300.0972279
-2.971938776	-2.986111111	300.1048486
-2.895408163	-2.986111111	300.1147184
-2.818877551	-2.986111111	300.1268373
-2.742346939	-2.986111111	300.1412052
-2.665816327	-2.986111111	300.1578221
-2.589285714	-2.986111111	300.1766881
-2.512755102	-2.986111111	300.2052547
-2.43622449	-2.986111111	300.2345214
-2.359693878	-2.986111111	300.2630005
-2.283163265	-2.986111111	300.2906919
-2.206632653	-2.986111111	300.3175956
-2.130102041	-2.986111111	300.3437118
-2.053571429	-2.986111111	300.3690403
-1.977040816	-2.986111111	300.3927629
-1.900510204	-2.986111111	300.4192213
-1.823979592	-2.986111111	300.4462244
-1.74744898	-2.986111111	300.4737721
-1.670918367	-2.986111111	300.5018644
-1.594387755	-2.986111111	300.5305013
-1.517857143	-2.986111111	300.5596827
-1.441326531	-2.986111111	300.5894088
-1.364795918	-2.986111111	300.6196795
-1.288265306	-2.986111111	300.6504949
-1.211734694	-2.986111111	300.6934217
-1.135204082	-2.986111111	300.7539602
-1.058673469	-2.986111111	300.8101548
-0.982142857	-2.986111111	300.8620056
-0.905612245	-2.986111111	300.9095125
-0.829081633	-2.986111111	300.9526754
-0.75255102	-2.986111111	300.9914945
-0.676020408	-2.986111111	301.0127384
-0.599489796	-2.986111111	301.0246018
-0.522959184	-2.986111111	301.0356459
-0.446428571	-2.986111111	301.0458705
-0.369897959	-2.986111111	301.0552758
-0.293367347	-2.986111111	301.0638617
-0.216836735	-2.986111111	301.0716283
-0.140306122	-2.986111111	301.0785754
-0.06377551	-2.986111111	301.0996905
0.012755102	-2.986111111	301.1150745
0.089285714	-2.986111111	301.1225532
0.165816327	-2.986111111	301.1221264
0.242346939	-2.986111111	301.1137942
0.318877551	-2.986111111	301.0975566
0.395408163	-2.986111111	301.0734135
0.471938776	-2.986111111	301.0413651
0.548469388	-2.986111111	301.0014112
0.625	-2.986111111	300.9535519
0.701530612	-2.986111111	300.8977872
0.778061224	-2.986111111	300.8825363
0.854591837	-2.986111111	300.8715255
0.931122449	-2.986111111	300.8608669
1.007653061	-2.986111111	300.8505606
1.084183673	-2.986111111	300.8406066
1.160714286	-2.986111111	300.8310049
1.237244898	-2.986111111	300.7999641
1.31377551	-2.986111111	300.7605881
1.390306122	-2.986111111	300.7231084
1.466836735	-2.986111111	300.6875248
1.543367347	-2.986111111	300.6538375
1.619897959	-2.986111111	300.6220465
1.696428571	-2.986111111	300.5921516
1.772959184	-2.986111111	300.564153
1.849489796	-2.986111111	300.5380506
1.926020408	-2.986111111	300.5138444
2.00255102	-2.986111111	300.4915345
2.079081633	-2.986111111	300.4711208
2.155612245	-2.986111111	300.4526033
2.232142857	-2.986111111	300.4453183
2.308673469	-2.986111111	300.4512958
2.385204082	-2.986111111	300.4579171
2.461734694	-2.986111111	300.4651824
2.538265306	-2.986111111	300.4730915
2.614795918	-2.986111111	300.4816446
2.691326531	-2.986111111	300.4845717
2.767857143	-2.986111111	300.4765906
2.844387755	-2.986111111	300.4772679
2.920918367	-2.986111111	300.4866036
2.99744898	-2.986111111	300.5045978
3.073979592	-2.986111111	300.5312503
